commentthreadid,forumpostid,forumuid,staffcandidate,staff,nonstaff,Sentiment,Confusion,Urgency,Opinion,Question,Answer,demandreview,createdat,staffcandidatepresence,countopinions,confusionaverage,confusionmedian,minconfusion,maxconfusion,urgencyaverage,urgencymedian,minurgency,maxurgency,sentimentaverage,sentimentmedian,minsentiment,maxsentiment,consensus,agregatedstatus,firstopinionid,firstopinionsimilarity,opinionproximity,Text,upcount,reads,CourseType,coursedisplayname,posttype,anonymous,anonymoustopeers,opinions,demandreviewreason,staffright,staffcount,opinionmode,iamright,total_posts,iagree_1,iagree_2,iagree_3,iagree_4,iagree_5,post_class,consensus_4,consensus_3,consensus_2
51e4b8f32862790e00000463,51e4b8f32862790e00000463,B24F9FF0871C902CEB603A8C06088016,FALSE,FALSE,FALSE,3.5,4,5,TRUE,FALSE,FALSE,FALSE,16/07/2013 03:07,FALSE,1,0.5714285714285714,4,0,4,3,3,0,5,3.75,3.75,0,4,0.9522054887849001,0.061194746518678296,51e4b8f32862790e00000463,0.04281224220517833,0.08876850298892824,Somehow I am locked out of submitting HWs!!Please correct!!<nameRedac_<anon_screen_name_redacted>>,0,121,Medicine,Medicine/HRP258/Statistics_in_Medicine,CommentThread,FALSE,FALSE,{51e4b8f32862790e00000463=0.04281224220517833},NA,1,1,51e4b8f32862790e00000463,1,2,1,1,1,1,1,1,1,1,1
51e5a17fe339d712000001e2,51e61e51a335690e00000051,6B2743226781D3FC62B7EC0C069FFDE3,FALSE,FALSE,FALSE,4,4.5,1,TRUE,FALSE,TRUE,TRUE,17/07/2013 04:32,FALSE,1,0.5535714285714286,3.5,0,4.5,2.375,1.75,0,5,4,4,0,4,0.9843675063707322,0.02628174319815898,51e61e51a335690e00000051,0.03861835187094109,0.03861835187094109,Yes so far I also was using the same techniques but got overwhelmed by so many graphs in module 5 so was thinking that may be in further modules we might need the use of this software tool. Thanks much for your response.,0,62,Medicine,Medicine/HRP258/Statistics_in_Medicine,Comment,FALSE,FALSE,{51e61e51a335690e00000051=0.03861835187094109},first opinion is not the first comment,0,2,51e61e51a335690e00000051,1,4,0,0,0,0,0,1,1,1,1
51e5a17fe339d712000001e2,51e5f901e339d70e000002a5,3CC1D7C4DFDB45A6636246BFED375DA3,FALSE,TRUE,FALSE,4,3,1,FALSE,FALSE,TRUE,TRUE,17/07/2013 01:53,FALSE,1,0.5535714285714286,3.5,0,4.5,2.375,1.75,0,5,4,4,0,4,0.9843675063707322,NA,51e61e51a335690e00000051,0.032852920764856894,0.03861835187094109,You do NOT need R to finish the non-optional portion of the course!Raj,0,62,Medicine,Medicine/HRP258/Statistics_in_Medicine,Comment,FALSE,FALSE,{51e61e51a335690e00000051=0.032852920764856894},first opinion is not the first comment,0,2,51e61e51a335690e00000051,1,4,0,0,0,0,0,1,1,1,1
51e5a17fe339d712000001e2,51e5bd94e339d70a00000250,99CC1D510127DE09D2462B601BE6AF2E,FALSE,TRUE,FALSE,4,4,2.5,FALSE,TRUE,FALSE,TRUE,16/07/2013 21:39,FALSE,1,0.5535714285714286,3.5,0,4.5,2.375,1.75,0,5,4,4,0,4,0.9843675063707322,NA,51e61e51a335690e00000051,0.022606447113071255,0.03861835187094109,I haven't needed anything apart from a calculator and an online probability calculator. Why do you need R?,1,62,Medicine,Medicine/HRP258/Statistics_in_Medicine,Comment,FALSE,FALSE,{51e61e51a335690e00000051=0.022606447113071255},first opinion is not the first comment,0,2,51e61e51a335690e00000051,1,4,0,0,0,0,0,1,1,1,1
51e5a17fe339d712000001e2,51e5a17fe339d712000001e2,6B2743226781D3FC62B7EC0C069FFDE3,FALSE,FALSE,FALSE,4,4,5,FALSE,TRUE,FALSE,TRUE,16/07/2013 19:39,FALSE,1,0.5535714285714286,3.5,0,4.5,2.375,1.75,0,5,4,4,0,4,0.9843675063707322,NA,51e61e51a335690e00000051,0.01837351335680593,0.03861835187094109,"I had thought that this software is optional previously but now it seems that we need to learn this for successful completion of this course, Any suggestion on how to use/master it and how it can be downloaded are welcome",0,62,Medicine,Medicine/HRP258/Statistics_in_Medicine,CommentThread,FALSE,FALSE,{51e61e51a335690e00000051=0.01837351335680593},first opinion is not the first comment,0,2,51e61e51a335690e00000051,1,4,0,0,0,0,0,1,1,1,1
51e61155e339d716000002eb,51e99d66a1e51a12000000c6,586FF5481D6B36E5535F27A82C4F4046,FALSE,FALSE,FALSE,3,4,2.5,TRUE,FALSE,FALSE,TRUE,19/07/2013 20:11,FALSE,3,0.5,4,0,4,2.6666666666666665,2,0,3.5,3.8333333333333335,4.5,0,4.5,0.8082428134301303,0.1393713380286707,51e6cd2ea5474f1200000059,0.2566195362721956,0.08656420635007012,"Actually, I have done some MOOCs with Stanford before but without using the EdX interface. I just thought they were having teething problems. Sometimes just waiting resolves the problem. Does not help with being able to speedily do the work of course.",0,49,Education,Education/EDUC115N/How_to_Learn_Math,Comment,FALSE,FALSE,"{51e61155e339d716000002eb=0.17601008552804673, 51e6cd2ea5474f1200000059=0.2566195362721956, 51e99d66a1e51a12000000c6=0.018462419719349463}",more than one opinion / more than one opinion,0,2,51e99d66a1e51a12000000c6,0,3,0,0,0,0,0,1,1,1,1
51e61155e339d716000002eb,51e6cd2ea5474f1200000059,BB6D15555695EB1810A58D3F36FC0A01,FALSE,TRUE,FALSE,4.5,4,2,TRUE,TRUE,FALSE,TRUE,17/07/2013 16:58,FALSE,3,0.5,4,0,4,2.6666666666666665,2,0,3.5,3.8333333333333335,4.5,0,4.5,0.8082428134301303,0.08452641944035827,51e99d66a1e51a12000000c6,0.2566195362721956,0.08656420635007012,"Interesting point. I took an MITx course a while back (Circuits and Electronics, in the prototype offering).  I had a number of concerns about the content, but I absolutely *loved* the discussion forum interface.  There were so many tiny design choices that showed insight into the student experience.  For example, in a discussion thread, responses were sorted by number of upvotes -- so the most helpful responses always floated'''' to the top of the thread.  I also appreciated the ''''points'''' system that was applied to users' participation in the forum.  People earned points if they upvoted a post, create a post, or had their post upvoted.  As users acquired more points, they were automatically granted admin power in small increments -- first the ability to tag posts by category (I think), then the ability to merge threads, or whatever.  Are they still doing this?  It meant that the forum became more and more self-maintaining as people's skill increased.''''",0,49,Education,Education/EDUC115N/How_to_Learn_Math,Comment,FALSE,FALSE,"{51e61155e339d716000002eb=0.09439950254831066, 51e6cd2ea5474f1200000059=0.016820432462517833, 51e99d66a1e51a12000000c6=0.2566195362721956}",more than one opinion / more than one opinion,0,2,51e99d66a1e51a12000000c6,0,3,0,0,0,0,0,1,1,1,1
51e61155e339d716000002eb,51e61155e339d716000002eb,BB6D15555695EB1810A58D3F36FC0A01,FALSE,TRUE,FALSE,4,2.5,3.5,TRUE,FALSE,FALSE,TRUE,17/07/2013 03:36,FALSE,3,0.5,4,0,4,2.6666666666666665,2,0,3.5,3.8333333333333335,4.5,0,4.5,0.8082428134301303,0.07845689070469965,51e99d66a1e51a12000000c6,0.1760100855280467,0.08656420635007012,"One thing that's interesting about this course is that we are our own laboratory.  Our own responses to mistakes, frustration, and feelings that we don't get it'''' (especially around procedural fluency issues like how to navigate a user interface) have the potential to help us understand some of the causes of our students' difficulties.Prof. Boaler, if you're reading this, please know that I realize this course is a prototype and am glad to be a part of it!  At the same time, I can't resist the opportunity for learning that this represents.  **1 -- Percentage Anxiety**.  When the ''''Progress'''' tab showed 0% (apparently for everyone), many people seemed to assume that they had done something wrong.  Is this related to the ways that students assume their answer is ''''wrong'''' if it's not what's in the back of the book?  **2 -- The Default Blame Setting**.  Why might some people assume that they were wrong, while others assumed that the tool was wrong?   Is this connected to the idea, in math class, of estimating ''''plausible'''' answers, so that if your answer is outside that range, you suspect an error?  Do students apply the same ''''sanity check'''' to answers they get from the back of the book, or from a calculator, or from a teacher, or from a computer?  If so, how did they learn to question those ''''authorities''''?  If they use sanity checks on their own work but not on answers from other sources, why not?  If they don't use sanity checks at all, why is that?**3 -- Amplification.** MOOCs give us the possibility of reaching huge groups of students at one time, potentially with research-based teaching methods and assessment carefully designed for high consequential validity.  Unfortunately, the platform amplifies *everything*, not just our careful design.  The everyday glitches that normally throw off 30 students can now throw off hundreds or thousands at a time (see above for causes of anxiety, fear, discomfort).If I accidentally do something that worsens the quality of classroom culture, I have 20 people with whom my relationship has gotten a tiny bit weaker.  20 people with whom I now set about re-strengthening that relationship.  I know each of them, have multiple kinds of feedback (body language, tone of voice, content of classroom participant, frequency of classroom participation, etc.), I know what will reassure them, I know physically where they'll be, and I know when one is missing.  In a MOOC, people who are alienated can disappear without a trace (it's n''''",4,49,Education,Education/EDUC115N/How_to_Learn_Math,CommentThread,FALSE,FALSE,"{51e61155e339d716000002eb=0.014212062389835373, 51e6cd2ea5474f1200000059=0.09439950254831071, 51e99d66a1e51a12000000c6=0.1760100855280467}",more than one opinion / more than one opinion,0,2,51e99d66a1e51a12000000c6,0,3,0,0,0,0,0,1,1,1,1
51e646c3a335691600000068,51e64e61e339d70a00000339,ADC46DA45E3166EE3FDFFD70722E4AA9,FALSE,FALSE,FALSE,4,4,5,TRUE,FALSE,TRUE,TRUE,17/07/2013 07:57,FALSE,2,0.5714285714285714,4,0,4,3.6666666666666665,1,0,5,4,4,0,4,0.9925285520653189,0.015940675092527896,51e64e61e339d70a00000339,0.023412265413381598,0.015235254430485512,found it.to the **course admin**: the videos for worked out solutions are great. but would also suggest having the option of a solution key for a quick reference.thanks,0,48,Medicine,Medicine/HRP258/Statistics_in_Medicine,Comment,FALSE,FALSE,"{51e646c3a335691600000068=0.016085489515704647, 51e64e61e339d70a00000339=0.023412265413381598}",more than one opinion,0,1,51e64e61e339d70a00000339,1,3,0,0,0,0,0,1,1,1,1
51e646c3a335691600000068,51e648b2e339d70a00000336,99CC1D510127DE09D2462B601BE6AF2E,FALSE,TRUE,FALSE,4,4,1,FALSE,FALSE,TRUE,TRUE,17/07/2013 07:33,FALSE,2,0.5714285714285714,4,0,4,3.6666666666666665,1,0,5,4,4,0,4,0.9925285520653189,NA,51e64e61e339d70a00000339,0.013710741454372557,0.015235254430485512,Look on the Solutions page.,0,48,Medicine,Medicine/HRP258/Statistics_in_Medicine,Comment,FALSE,FALSE,"{51e646c3a335691600000068=0.012050545920905355, 51e64e61e339d70a00000339=0.013710741454372557}",more than one opinion,0,1,51e64e61e339d70a00000339,1,3,0,0,0,0,0,1,1,1,1
51e646c3a335691600000068,51e646c3a335691600000068,ADC46DA45E3166EE3FDFFD70722E4AA9,FALSE,FALSE,FALSE,4,4,5,TRUE,FALSE,FALSE,TRUE,17/07/2013 07:24,FALSE,2,0.5714285714285714,4,0,4,3.6666666666666665,1,0,5,4,4,0,4,0.9925285520653189,0.015371605787396504,51e646c3a335691600000068,0.02151700797027967,0.015235254430485512,"hi i am a late beginner here and so have lost half the homework submissions anyway :-/. however, i am still keen on knowing how well i have progressed in my understanding of the presented concepts and so would like to know the answers of the homework assignments. i have looked around a bit but could not find a homework 'answer key' per se. i would like to cross-check my answers. coursera has this system of allowing you to submit your late tests for zero credit, but that at least lets you see what all you got right and wrong. i was wondering whether this courseware would allow for a similar automated system.however for now, i would really appreciate an answer key for homeworks 1-5, if thats available/possible :)thank you",0,48,Medicine,Medicine/HRP258/Statistics_in_Medicine,CommentThread,TRUE,FALSE,"{51e646c3a335691600000068=0.02151700797027967, 51e64e61e339d70a00000339=0.01608548951570466}",more than one opinion,0,1,51e64e61e339d70a00000339,1,3,0,0,0,0,0,1,1,1,1
51e6ab2ba5474ff301000014,51ebca69a1ea4f0a0000001e,D3E946EF1EA1F704A9074CB5F1A68E8D,FALSE,TRUE,FALSE,4,4,4,TRUE,FALSE,FALSE,TRUE,21/07/2013 11:47,FALSE,2,0.5714285714285714,3.75,0,4.5,3.875,3.25,0,5.5,3.875,4,0,4,0.9656777567107411,0.02587634887951847,51e6ab2ba5474ff301000014,0.09015613117630895,0.05306927067430221,"If that is the case, I would like to make a suggestion to make it clearer for students.  At first reading, one might assume you are asking for possible explanations without the actual HIV experiment data.  In that case, there are multiple correct answers as I pointed out.  However, since you are asking the student to compare the actual data to the hypothetical, then a clarifying statement is needed.  Example:For this problem, please refer to the actual HIV trial data to answer the following question.''''''''",0,49,Medicine,Medicine/HRP258/Statistics_in_Medicine,Comment,FALSE,FALSE,"{51e6ab2ba5474ff301000014=0.09015613117630895, 51ebca69a1ea4f0a0000001e=0.02363145090039774}",more than one opinion,1,3,51e6ab2ba5474ff301000014,1,4,0,0,0,0.3333333333333333,0,1,1,1,1
51e6ab2ba5474ff301000014,51ea15021702790a00000016,3CC1D7C4DFDB45A6636246BFED375DA3,FALSE,TRUE,FALSE,4,3.5,1,FALSE,FALSE,TRUE,TRUE,20/07/2013 04:41,FALSE,2,0.5714285714285714,3.75,0,4.5,3.875,3.25,0,5.5,3.875,4,0,4,0.9656777567107411,NA,51e6ab2ba5474ff301000014,0.09499833402945251,0.05306927067430221,"Like <redacted> explained, there's only one right answer, sorry!Raj",0,49,Medicine,Medicine/HRP258/Statistics_in_Medicine,Comment,FALSE,FALSE,"{51e6ab2ba5474ff301000014=0.09499833402945251, 51ebca69a1ea4f0a0000001e=0.03218643092971866}",more than one opinion,1,3,51e6ab2ba5474ff301000014,1,4,0,0,0,0.3333333333333333,0,1,1,1,1
51e6ab2ba5474ff301000014,51e71522a335691600000148,15445414C11AB2F31CB44B70B3DA1F51,FALSE,FALSE,FALSE,4,4,5.5,FALSE,TRUE,FALSE,TRUE,17/07/2013 22:05,FALSE,2,0.5714285714285714,3.75,0,4.5,3.875,3.25,0,5.5,3.875,4,0,4,0.9656777567107411,NA,51e6ab2ba5474ff301000014,0.08788668445418311,0.05306927067430221,"The variability for the hypothetical sample is actually higher than the HIV 2009 study (2.195 vs. 2.072). So it's not smaller variability that raised Z-score.What caused Z-score to increase is that hypothetical sample has higher effect size (27 vs. 23). How could that happen?Perhaps the hypothetical sample has large sample size (20,000 vs. 16,396) and therefore produced more accurate mean difference.",0,49,Medicine,Medicine/HRP258/Statistics_in_Medicine,Comment,FALSE,FALSE,"{51e6ab2ba5474ff301000014=0.08788668445418311, 51ebca69a1ea4f0a0000001e=0.011860510574321342}",more than one opinion,1,3,51e6ab2ba5474ff301000014,1,4,0,0,0,0.3333333333333333,0,1,1,1,1
51e6ab2ba5474ff301000014,51e6ab2ba5474ff301000014,D3E946EF1EA1F704A9074CB5F1A68E8D,FALSE,TRUE,FALSE,3.5,4.5,5,TRUE,TRUE,FALSE,TRUE,17/07/2013 14:33,FALSE,2,0.5714285714285714,3.75,0,4.5,3.875,3.25,0,5.5,3.875,4,0,4,0.9656777567107411,0.08089194346854862,51ebca69a1ea4f0a0000001e,0.09015613117630895,0.05306927067430221,"Kristin or Raj - It appears that HW5, Q14 has 2 possible answers.  Z increases (and the p-value decreases) with either (a) smaller variability, or (b) larger sample size.  I selected (a) and was marker wrong.  Can you please adjust the scores?  Thanks!",0,49,Medicine,Medicine/HRP258/Statistics_in_Medicine,CommentThread,FALSE,FALSE,"{51e6ab2ba5474ff301000014=0.008861487709334856, 51ebca69a1ea4f0a0000001e=0.09015613117630895}",more than one opinion,1,3,51e6ab2ba5474ff301000014,1,4,0,0,0,0.3333333333333333,0,1,1,1,1
51e7b966e8a5121600000063,51f825832b8ed90a00000027,77CCD3B05427ABF2E1B60EBFFB02B0CB,FALSE,FALSE,FALSE,3.5,4,2.5,TRUE,FALSE,FALSE,TRUE,30/07/2013 20:43,FALSE,4,0.6071428571428571,4.5,0,5,2.625,3.25,0,5.5,3.875,4,0,4,0.970300287207996,0.09977773489599058,51e7b966e8a5121600000063,0.11387629028765933,0.027801364218124916,"Sorry, I accidentally click the Report Misuse'''' when I scrolled down the website. I felt really sorry.''''",0,77,Medicine,Medicine/HRP258/Statistics_in_Medicine,Comment,FALSE,FALSE,"{51e7b966e8a5121600000063=0.11387629028765933, 51e96fc4a1e51a1200000085=0.10314637557614789, 51ee6c807446c40e00000027=0.10451563500012273, 51f825832b8ed90a00000027=0.06398293107867549}",more than one opinion / more than one opinion / more than one opinion,0,1,51f825832b8ed90a00000027,0,4,0,0,0,0,0,1,1,1,1
51e7b966e8a5121600000063,51ee6c807446c40e00000027,D8F0F70F19A5CEBD7EC63D75DD33E936,FALSE,FALSE,FALSE,4,5,5.5,TRUE,TRUE,FALSE,TRUE,23/07/2013 11:44,FALSE,4,0.6071428571428571,4.5,0,5,2.625,3.25,0,5.5,3.875,4,0,4,0.970300287207996,0.02457314346322677,51f825832b8ed90a00000027,0.10451563500012273,0.027801364218124916,"In the video class it is quite clear how to detect random significant p-values in studies performing multiple tests, but what if these multiple tests are spread across multiple publications, each presenting one or two tests?I think this would contribute to the problem discussed in this topic...",0,77,Medicine,Medicine/HRP258/Statistics_in_Medicine,Comment,FALSE,FALSE,"{51e7b966e8a5121600000063=0.025779682863624965, 51e96fc4a1e51a1200000085=0.014496921052545636, 51ee6c807446c40e00000027=0.025623156425044435, 51f825832b8ed90a00000027=0.10451563500012273}",more than one opinion / more than one opinion / more than one opinion,0,1,51f825832b8ed90a00000027,0,4,0,0,0,0,0,1,1,1,1
51e7b966e8a5121600000063,51e96fc4a1e51a1200000085,0FA78DE09E838CBB5DADAD13460046C7,FALSE,TRUE,FALSE,4,4,1,TRUE,FALSE,FALSE,TRUE,19/07/2013 16:56,FALSE,4,0.6071428571428571,4.5,0,5,2.625,3.25,0,5.5,3.875,4,0,4,0.970300287207996,0.022099336709062594,51f825832b8ed90a00000027,0.10314637557614788,0.027801364218124916,There's a great PLoS Medicine paper on this from 2005: Why most published medical studies are false''''!'''',0,77,Medicine,Medicine/HRP258/Statistics_in_Medicine,Comment,FALSE,FALSE,"{51e7b966e8a5121600000063=0.018032381718856468, 51e96fc4a1e51a1200000085=0.029083634360949486, 51ee6c807446c40e00000027=0.014496921052545637, 51f825832b8ed90a00000027=0.10314637557614788}",more than one opinion / more than one opinion / more than one opinion,0,1,51f825832b8ed90a00000027,0,4,0,0,0,0,0,1,1,1,1
51e7b966e8a5121600000063,51e7b966e8a5121600000063,45B3ABBF24B7DE337808F26919F44C7E,FALSE,FALSE,FALSE,4,4,1.5,TRUE,FALSE,FALSE,TRUE,18/07/2013 09:46,FALSE,4,0.6071428571428571,4.5,0,5,2.625,3.25,0,5.5,3.875,4,0,4,0.970300287207996,0.03326214703901318,51f825832b8ed90a00000027,0.11387629028765936,0.027801364218124916,I am amazed by this notion. I realized the importance of having a track record of consistency in science. As well as having multiple labs corroborating your findings.http://duncan.hull.name/2010/07/15/fifty-million/,1,77,Medicine,Medicine/HRP258/Statistics_in_Medicine,CommentThread,FALSE,FALSE,"{51e7b966e8a5121600000063=0.046422668588287634, 51e96fc4a1e51a1200000085=0.018032381718856468, 51ee6c807446c40e00000027=0.025779682863624972, 51f825832b8ed90a00000027=0.11387629028765936}",more than one opinion / more than one opinion / more than one opinion,0,1,51f825832b8ed90a00000027,0,4,0,0,0,0,0,1,1,1,1
51e810e873317f1600000043,51e85ff873317f0e000000c5,99CC1D510127DE09D2462B601BE6AF2E,FALSE,TRUE,FALSE,4,4,1,FALSE,FALSE,TRUE,FALSE,18/07/2013 21:36,FALSE,1,0.6071428571428571,4.25,0,4.5,3,3,0,5,4,4,0,4,0.979898483659122,NA,51e810e873317f1600000043,0.01523010565663671,0.01523010565663671,"If you only clicked one answer, then you got the question wrong. You needed to click both.",0,77,Medicine,Medicine/HRP258/Statistics_in_Medicine,Comment,FALSE,FALSE,{51e810e873317f1600000043=0.01523010565663671},NA,1,1,51e810e873317f1600000043,1,2,1,1,1,1,1,1,1,1,1
51e810e873317f1600000043,51e810e873317f1600000043,1072361D6B27C29F4940099471DCC1D4,FALSE,FALSE,FALSE,4,4.5,5,TRUE,FALSE,FALSE,FALSE,18/07/2013 15:59,FALSE,1,0.6071428571428571,4.25,0,4.5,3,3,0,5,4,4,0,4,0.979898483659122,0.022961458095435927,51e810e873317f1600000043,0.03455848675363475,0.01523010565663671,"Question says There may be more than one correct answer.'''' I answered ''''2003'''', which is marked as correct answer along with ''''2000'''' (both have green marks when clicking ''''show answers''''). But my answer is still counted as wrong.''''",0,77,Medicine,Medicine/HRP258/Statistics_in_Medicine,CommentThread,FALSE,FALSE,{51e810e873317f1600000043=0.03455848675363475},NA,1,1,51e810e873317f1600000043,1,2,1,1,1,1,1,1,1,1,1
51e8225ae8a5120a000000ab,51e96c59626eff1600000031,0FA78DE09E838CBB5DADAD13460046C7,FALSE,TRUE,FALSE,5.5,3.5,1.5,TRUE,FALSE,FALSE,TRUE,19/07/2013 16:42,FALSE,2,0.5,3.5,0,3.5,2.25,2.25,0,3,5,5,0,5.5,0.8430178948493476,0.1044979010690453,51e8225ae8a5120a000000ab,0.18772397794470336,0.09715737881932711,"I love aha moments!  Yes, I think if you just gave the information in whole numbers like that, it makes it much easier for reader/reviewers/doctors to make a fair judgment about what the data mean.",0,89,Medicine,Medicine/HRP258/Statistics_in_Medicine,Comment,FALSE,FALSE,"{51e8225ae8a5120a000000ab=0.18772397794470336, 51e96c59626eff1600000031=0.04901384981860658}",more than one opinion,1,1,51e8225ae8a5120a000000ab,1,2,1,1,1,1,1,1,1,1,1
51e8225ae8a5120a000000ab,51e8225ae8a5120a000000ab,0C29CAD6CB19085736F7BB058F0E3010,FALSE,FALSE,FALSE,4.5,3.5,3,TRUE,FALSE,FALSE,TRUE,18/07/2013 17:14,FALSE,2,0.5,3.5,0,3.5,2.25,2.25,0,3,5,5,0,5.5,0.8430178948493476,0.09226369731951498,51e96c59626eff1600000031,0.18772397794470339,0.09715737881932711,"I thought I knew all about sensitivity and specificity coming in :-)The Aha moments for me were:1- in a case-control study, prevalence is not found in the core numbers: it will have to be factored in explicitly.2- converting everything to a common denominator (100 in this case) lets the mind focus on whole numbers. I promised myself to use the last 2x2 matrix form to explain the results of similar analyses I would perform in the future, and use for reporting to wider audiences.To drive home #2, imagine the Vioxx study had said something along the lines of:From a study comparing 4000 people taking Vioxx to 4000 people taking Naproxen for 7 months, those who take Vioxx will have only 56 GI events, instead of 121.  But, those who took Vioxx were more likely to have a heart attack (17 instead of 4): three of them actually died from these adverse reactions.  We chose to close the study and do this report in less than 7 months because the results for Vioxx seem to be getting worse with time.''''''''",3,89,Medicine,Medicine/HRP258/Statistics_in_Medicine,CommentThread,FALSE,FALSE,"{51e8225ae8a5120a000000ab=0.02862351023605605, 51e96c59626eff1600000031=0.18772397794470339}",more than one opinion,1,1,51e8225ae8a5120a000000ab,1,2,1,1,1,1,1,1,1,1,1
51e8230ae8a51212000000a9,5203dff83ea6940a00000094,E29BF34E835ADA11F33B46AF10C10104,FALSE,FALSE,FALSE,4,3,3,TRUE,FALSE,FALSE,TRUE,08/08/2013 18:14,FALSE,1,0.5,3.5,0,4,2.25,2.25,0,3,4,4,0,4,0.9800276963142178,0.03598831009588165,5203dff83ea6940a00000094,0.0475107929915252,0.0475107929915252,"A dot card number talk provides a quick, but powerful way of allowing students to see that there are many different approaches to a problem and that individual thoughts have value.",0,17,Education,Education/EDUC115N/How_to_Learn_Math,Comment,FALSE,FALSE,{5203dff83ea6940a00000094=0.0475107929915252},first opinion is not the first comment,0,1,5203dff83ea6940a00000094,1,2,0,0,0,0,0,1,1,1,1
51e8230ae8a51212000000a9,51e8230ae8a51212000000a9,4EACEFDC1F2AC3FABFEF280DF4B78699,FALSE,TRUE,FALSE,4,4,1.5,FALSE,FALSE,FALSE,TRUE,18/07/2013 17:16,FALSE,1,0.5,3.5,0,4,2.25,2.25,0,3,4,4,0,4,0.9800276963142178,NA,5203dff83ea6940a00000094,0.028306654832119284,0.0475107929915252,Please post responses here:,0,17,Education,Education/EDUC115N/How_to_Learn_Math,CommentThread,FALSE,FALSE,{5203dff83ea6940a00000094=0.028306654832119284},first opinion is not the first comment,0,1,5203dff83ea6940a00000094,1,2,0,0,0,0,0,1,1,1,1
51e94a4fa1e51a0a00000071,51e9e444a1e51a16000000df,99CC1D510127DE09D2462B601BE6AF2E,FALSE,TRUE,FALSE,4,4,2,TRUE,FALSE,FALSE,TRUE,20/07/2013 01:13,FALSE,1,0.5714285714285714,4,0,4,1.6666666666666667,1,0,2,4.5,5.5,0,5.5,0.8468418835958447,0.0261986266041397,51e9e444a1e51a16000000df,0.012222808405230625,0.012222808405230625,"Ioannidis really *really* got up the noses of some researchers with this (and other) papers. I was doing another mooc where someone raised this paper, and one of the staff responded with a very condescending comment about being careful with the quality'''' of papers you read.Another statistician published a contrary opinion:http://simplystatistics.org/2013/01/24/why-i-disagree-with-andrew-gelmans-critique-of-my-paper-about-the-rate-of-false-discoveries-in-the-medical-literature/''''",1,111,Medicine,Medicine/HRP258/Statistics_in_Medicine,Comment,FALSE,FALSE,{51e9e444a1e51a16000000df=0.012222808405230625},first opinion is not the first comment,1,2,51e9e444a1e51a16000000df,1,3,0,0,0,0.5,0,1,1,1,1
51e94a4fa1e51a0a00000071,51e973a0a1e51a1600000076,0FA78DE09E838CBB5DADAD13460046C7,FALSE,TRUE,FALSE,5.5,4,1,FALSE,FALSE,FALSE,TRUE,19/07/2013 17:13,FALSE,1,0.5714285714285714,4,0,4,1.6666666666666667,1,0,2,4.5,5.5,0,5.5,0.8468418835958447,NA,51e9e444a1e51a16000000df,0.2545225511895217,0.012222808405230625,Thanks for providing the link!  This is a great paper!,0,111,Medicine,Medicine/HRP258/Statistics_in_Medicine,Comment,FALSE,FALSE,{51e9e444a1e51a16000000df=0.2545225511895217},first opinion is not the first comment,1,2,51e9e444a1e51a16000000df,1,3,0,0,0,0.5,0,1,1,1,1
51e94a4fa1e51a0a00000071,51e94a4fa1e51a0a00000071,43CFF823524C4565C264D65615A04A0F,FALSE,FALSE,FALSE,4,4,2,FALSE,FALSE,FALSE,TRUE,19/07/2013 14:16,FALSE,1,0.5714285714285714,4,0,4,1.6666666666666667,1,0,2,4.5,5.5,0,5.5,0.8468418835958447,NA,51e9e444a1e51a16000000df,0.004057190955066897,0.012222808405230625,[ PLoS Medicine Essay: Why Most Published Research Findings Are False][1]  [1]: http://www.plosmedicine.org/article/info:doi/1<zipRedac>.1371/journal.pmed.<zipRedac><zipRedac>2<zipRedac>124,1,111,Medicine,Medicine/HRP258/Statistics_in_Medicine,CommentThread,FALSE,FALSE,{51e9e444a1e51a16000000df=0.004057190955066897},first opinion is not the first comment,1,2,51e9e444a1e51a16000000df,1,3,0,0,0,0.5,0,1,1,1,1
51ea13ce626eff12000000ba,51ed8b7a93d225160000004c,DF890C0C73702509F256B140DBDA80D1,FALSE,FALSE,FALSE,4,5,5.5,FALSE,TRUE,FALSE,FALSE,22/07/2013 19:43,FALSE,1,0.6571428571428571,5,0,5,3.7,5.5,0,5.5,4,4,0,4,0.9928442607242967,NA,51ea13ce626eff12000000ba,0.020711020707607906,0.020711020707607906,"I'm with some of you on this one too!  While there is no relationship between the individuals, the people who drink a lot of caffeinated coffee might be the same ones who drink a lot of black tea, so if the authors tried to draw conclusions (e.g. one or the other is better at preventing cancer) then there would be correlation between the groups, right?  Another example: what if the beneficial effect of black tea were negated by decaf coffee?  There could be lots of interactions, so wouldn't correlation exist in the data unless they found individuals who drank one and only one of the three beverages?",2,512,Medicine,Medicine/HRP258/Statistics_in_Medicine,Comment,FALSE,FALSE,{51ea13ce626eff12000000ba=0.020711020707607906},NA,0,2,51ea13ce626eff12000000ba,1,5,0,0,0,0,0,1,1,1,1
